Rutaceae	Rutaceae | description | family of plants
Honda_J_engine	Honda_J_engine | description | motor vehicle engine
Aaron_Bertram	Aaron_Bertram | description | trumpet player for third wave ska band Suburban Legends && Aaron_Bertram | gender | male
Orange_County,_California	Orange_County,_California | description | county in California, United States
Chuck_Fletcher	Chuck_Fletcher | description | American ice hockey manager && Chuck_Fletcher | gender | male
1955_Dodge	1955_Dodge | description | car model
Geared steam engine Humphrys, Tennant and Dykes 140hp	
SBCT	SBCT | description | Wikimedia disambiguation page
Head_South_By_Weaving	
Turn_Me_On_(album)	Turn_Me_On_(album) | description | 1987 album by The Honeymoon Killers
Airports_Authority_of_India	Airports_Authority_of_India | description | agency that runs airports in India
Abilene,_Texas	Abilene,_Texas | description | city in Taylor and Jones counties in Texas, United States
League_of_European_Research_Universities	League_of_European_Research_Universities | description | organization
Cookie	Cookie | description | baked treat
1._FC_Magdeburg	1._FC_Magdeburg | description | association football club in Magdeburg, Saxony-Anhalt, Germany
0.0112 (kilometrePerSeconds)	
1080-6377	
Alkmaar Zaanstreek	
11.5	
Turkmenistan_Airlines	Turkmenistan_Airlines | description | Flag carrier of Turkmenistan
Front-engine,_front-wheel-drive_layout	Front-engine,_front-wheel-drive_layout | description | Term used in automotive technology
Knightsbridge	Knightsbridge | description | district in central London
Medium expendable launch system	
Vigor_Lamezia	Vigor_Lamezia | description | Italian football club
Association_of_Public_and_Land-grant_Universities	Association_of_Public_and_Land-grant_Universities | description | research, policy, and advocacy organization of public research universities, land-grant institutions, state university systems, and higher education organizations
Haarlemmermeer	Haarlemmermeer | description | municipality in the Netherlands
Tarō_Asō	Tarō_Asō | description | Japanese politician && Tarō_Asō | gender | male
Lompoc,_California	Lompoc,_California | description | city in southern California, U.S.
William_Anders	William_Anders | description | astronaut && William_Anders | gender | male
Aaron_Boogaard	Aaron_Boogaard | description | Canadian ice hockey player && Aaron_Boogaard | gender | male
Billy_Iuso	Billy_Iuso | description | American musician && Billy_Iuso | gender | male
18L/36R 'Aalsmeerbaan'	
Grenadier_Guards	Grenadier_Guards | description | infantry regiment of the British Army
Coupe	Coupe | description | closed two-door car body style
Association_for_Computing_Machinery	Association_for_Computing_Machinery | description | international learned society for computing
Blue	Blue | description | color; additive and subtractive (RYB) primary color; visible between purple and green
Al_Shorta_SC	
1097_Vicia	1097_Vicia | description | asteroid
1928 RQ	
1944-07-28	
Alagoas	Alagoas | description | state in the Northeast Region of Brazil
6155910000000.0	
Austin,_Texas	Austin,_Texas | description | capital of Texas, United States
2194.0	
General_Dynamics_F-16_Fighting_Falcon	General_Dynamics_F-16_Fighting_Falcon | description | family of multi-role fighter aircraft
President	President | description | Wikimedia disambiguation page
Sportpark_De_Toekomst	
Michigan	Michigan | description | state of the United States of America
John_Wilkes_Booze	
ASCQAG	
1908-05-02	
Royal_Artillery	Royal_Artillery | description | artillery arm of the British Army
Dave_Laughlin	
Paneer	Paneer | description | fresh cheese common in the Indian subcontinent
Distinguished_Service_Order	Distinguished_Service_Order | description | UK military decoration
Lieutenant_colonel	Lieutenant_colonel | description | rank of commissioned officer in the armies and most marine forces and some air forces of the world
Rolls-Royce_Power_Systems	Rolls-Royce_Power_Systems | description | company
Federal_Chancellor_of_Switzerland	
Imst	Imst | description | town in Imst District, Tyrol, Austria
Sergey_Belyavsky	Sergey_Belyavsky | description | Soviet/Russian astronomer (1883-1953) && Sergey_Belyavsky | gender | male
Thomas_Doll	Thomas_Doll | description | German association football player and manager && Thomas_Doll | gender | male
DeSoto_Firedome	DeSoto_Firedome | description | car model
East Link Bridge	
Japan	Japan | description | sovereign state in East Asia
Tom_Lyle	Tom_Lyle | description | American comic artist && Tom_Lyle | gender | male
Connecticut's_4th_congressional_district	Connecticut's_4th_congressional_district | description | U.S. House district in southwestern Connecticut
Voice, bodhrán, percussion, autoharp	
VfL_Wolfsburg	VfL_Wolfsburg | description | sportsclub from Wolfsburg, Lower Saxony, Germany
368.65 (inhabitants per square kilometre)	
Alfa_Romeo_164	Alfa_Romeo_164 | description | car model
Alexander_L._Wolf	Alexander_L._Wolf | description | computer scientist && Alexander_L._Wolf | gender | male
Cosmetics	Cosmetics | description | substances used to enhance the appearance or odor of the human body
Al-Taqaddum_Air_Base	Al-Taqaddum_Air_Base | description | airbase that is located in central Iraq
Alaa_Abdul-Zahra	Alaa_Abdul-Zahra | description | footballer && Alaa_Abdul-Zahra | gender | male
Michel_Temer	Michel_Temer | description | 37th President of Brazil && Michel_Temer | gender | male
24.0	
Leszek_Borysiewicz	Leszek_Borysiewicz | description | British immunologist and former vice-chancellor of Cambridge University && Leszek_Borysiewicz | gender | male
1604.0	
Leon_Trotsky	Leon_Trotsky | description | Russian Marxist revolutionary (1879–1940) && Leon_Trotsky | gender | male
In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.	
Georgia_(U.S._state)	Georgia_(U.S._state) | description | state of the United States of America
HIV/AIDS	HIV/AIDS | description | human disease resulting from HIV II
Maiden_Castle_(novel)	Maiden_Castle_(novel) | description | book by John Cowper Powys
Kaiser_Chiefs	Kaiser_Chiefs | description | English indie rock band
2004-12-16	
Round_Rock,_Texas	Round_Rock,_Texas | description | city in Travis and Williamson counties in Texas, United States
254989570.60815 (kilometres)	
Derbyshire_Dales	Derbyshire_Dales | description | local government district in Derbyshire, England
Munster	Munster | description | province in Ireland
54.56	
ALCO_RS-3	ALCO_RS-3 | description | model of diesel-electric locomotive
Navajo_language	Navajo_language | description | Athabaskan language of Na-Dené stock spoken in the southwestern United States
2013-09-18	
0-439-17684-0	
Monocacy_National_Battlefield	Monocacy_National_Battlefield | description | memorializing the Battle of Monocacy (1864), fought near the Monocacy River
Thames,_New_Zealand	Thames,_New_Zealand | description | town in Waikato, New Zealand
Mexicans	Mexicans | description | citizens or residents of Mexico
San_Francisco	San_Francisco | description | consolidated city-county in California, United States
Allan_Sandage	Allan_Sandage | description | astrophysicist (1926-2010) && Allan_Sandage | gender | male
Singing	Singing | description | act of producing musical sounds with the voice
Anaheim,_California	Anaheim,_California | description | city in Orange County, California, United States
Chameleon_Circuit_(band)	Chameleon_Circuit_(band) | description | band
Nationwide in Indonesia, but more specific to Java	
6.97	
William_M._O._Dawson	William_M._O._Dawson | description | American politician (1853-1916) && William_M._O._Dawson | gender | male
475426000.0 (kilometres)	
Alexander_Nouri	Alexander_Nouri | description | German footballer and manager && Alexander_Nouri | gender | male
FC_Admira_Wacker_Mödling	FC_Admira_Wacker_Mödling | description | association football club in Austria
Arts and Crafts Movement and American craftsman Bungalows	
2014-07-13	
1937-09-21	
3544040000.0	
1989-07-10	
Siniša_Mihajlović	Siniša_Mihajlović | description | Serbian professional football manager and former footballer && Siniša_Mihajlović | gender | male
Steve_Bruce	Steve_Bruce | description | English association football player and manager (born 1960) && Steve_Bruce | gender | male
Alfredo_Zitarrosa	Alfredo_Zitarrosa | description | Uruguayan musician (1936-1989) && Alfredo_Zitarrosa | gender | male
Walter_Baade	Walter_Baade | description | German astronomer && Walter_Baade | gender | male
Aaron_Deer	Aaron_Deer | description | American singer-songwriter && Aaron_Deer | gender | male
Indian_rupee	Indian_rupee | description | official currency of the Republic of India
185.42 (centimetres)	
8.0	
John_Madin	John_Madin | description | English architect && John_Madin | gender | male
Stellendam, Netherlands	
Post-hardcore	Post-hardcore | description | genre of music
Berliner_AK_07	Berliner_AK_07 | description | association football club in Berlin, Germany
1.1 (kilograms)	
Airbus_Defence_and_Space	Airbus_Defence_and_Space | description | division of Airbus Group
Antigua_GFC	Antigua_GFC | description | Guatemalan football club
Erie_County,_New_York	Erie_County,_New_York | description | county in New York, United States
3500.0	
Superleague_Greece	
Cape_Canaveral_Air_Force_Station	
The_Horns_of_Happiness	The_Horns_of_Happiness | description | American rock band
Alderney	Alderney | description | Channel Island, part of the Bailiwick of Guernsey
Bread, almonds, garlic, water, olive oil	
Philippines	Philippines | description | sovereign state in Southeast Asia
Bondareva–Shapley_theorem	Bondareva–Shapley_theorem | description | mathematical concept
30843.8 (square metres)	
Inter_Milan	Inter_Milan | description | association football club in Milan, Italy
Pools_of_Light_(Brian_Kelly_album)	
09R/27L	
296521000.0 (kilometres)	
Delta_II	Delta_II | description | retired expendable launch system in the Delta rocket family
Airman_(comicsCharacter)	
Southern_sludge	
Giuseppe_Iachini	Giuseppe_Iachini | description | Italian association football player and manager && Giuseppe_Iachini | gender | male
Albert_B._White	Albert_B._White | description | American politician (1856-1941) && Albert_B._White | gender | male
Justin_Whalin	Justin_Whalin | description | American actor (born 1974) && Justin_Whalin | gender | male
2195.0	
Prince_Edward_Island	Prince_Edward_Island | description | province of Canada
-3.3528	
1988-11-22	
Addis_Ababa_Stadium	Addis_Ababa_Stadium | description | football stadium
AFC_Ajax_N.V.	
Shumai	Shumai | description | type of traditional Chinese dumpling
Columbia_Records	Columbia_Records | description | American record label owned by Sony
The_Star-Spangled_Banner	The_Star-Spangled_Banner | description | national anthem of the United States
